S1_Comunicacion_Esp,S2_Compromiso_Etico,S3_Trabajo_Equipo_Liderazgo,S4_Resp_Social,S5_Gestion_Proyectos,S6_Aprendizaje_Digital,S7_Ingles,TXT_Hard_Skills,Edad,Genero,Facultad,Cohorte,carrera,T_Lower,T_Upper,Event,TARGET_Evento,TARGET_Tiempo,Genero_bin,CARRERA_PARA_VECTORES,"administración de empresas, gestión de calidad, gestión de datos ...","agroindustria, agronomía","análisis de datos, análisis de materiales, análisis de sistemas ...","aprendizaje no supervisado, aprendizaje supervisado","arcgis, qgis",arquitectura de computadoras,"aws, wireless",balances de materia y energía,base de datos,buenas prácticas agrícolas,"caracterización, clasificación","cartografía, topografía","ciberseguridad, seguridad informática","comercio exterior, economía internacional",control de plagas,control de procesos,"corrosión, regresión","costos, costos industriales","crm, scrum","css, desarrollo web, html ...","cálculo, cálculo numérico","cálculo estructural, diseño estructural, geología estructural","deep learning, inteligencia artificial, machine learning","diseño de pcb, diseño de plantas","distribución eléctrica, generación eléctrica","econometría, modelos econométricos","electrónica, electrónica analógica, electrónica digital ...","energía renovable, sustentabilidad, trazabilidad","estructura de datos, estructuras","etl, latex, lte","fibra óptica, óptica","finanzas, mercados financieros","geofísica, geomecánica, geotecnia","gis, git","ingeniería de perforación, ingeniería de yacimientos, perforación","ingeniería de procesos, ingeniería de producción, ingeniería de software","instalaciones eléctricas, mediciones eléctricas, protecciones eléctricas","instrumentación, instrumentación científica","java, python",just in time,"legislación ambiental, normas ambientales","logística, supply chain","macroeconomía, microeconomía","marketing, ventas","matemática aplicada, programación matemática","matlab, matplotlib","mecánica clásica, mecánica de materiales",modelado,"modelado ambiental, modelado geológico","modelado de datos, modelado matemático","modelado de reservorios, reservorios","optimización, optimización de procesos",producción,protocolos de comunicación,"react, revit","sensores, sensores remotos","simulación, simulación de procesos",sistemas de información,"telefonía ip, voz sobre ip","teoría cuántica, teoría de juegos, teoría de números","termodinámica, termodinámica química","tratamiento de aguas, tratamientos térmicos",visualización de datos,planificación de la producción,planificación de obras,procesamiento de alimentos,procesamiento de lenguaje natural,redes,redes neuronales
3.0,4.0,3.5,3.0,3.0,5.0,2.0,"ingeniería en sofware, programación web, datamining, business intelligence",29,Masculino,FIS (Sistemas),Julio,(RRA20) COMPUTACIÓN,4.0,6.0,1.0,Si,Menos de 6 meses,M,COMPUTACIÓN,0.0012526820454776,0.0,0.0017282840782028,0.0,0.0,0.0003168963512549,0.0019748247815657,0.0,0.0009434200204739,0.0,0.0006893866794399,0.0,0.0006286979915342,0.0002438429651304,0.0,0.0002438429651304,0.0,0.0006401863564471,0.0012913625234357,0.0012025215826612,0.0,0.0,0.0009969087809849,0.0,0.0,0.0,0.0008408998606947,0.000421954088748,0.0008429505615634,0.003088011316936,0.0002438429651304,0.0006866416190917,0.0,0.0013967151873252,0.0,0.0005918061818171,0.0002438429651304,0.0,0.0028653584914594,0.0,0.0,0.000874992403621,0.0,0.0018183195092375,0.0,0.0,0.0,0.0013748293951177,0.0,0.0013329503338342,0.0002438429651304,0.0009014901606457,0.0019106293063951,0.0,0.0007007203914547,0.0,0.0,0.0008335210850518,0.0002438429651304,0.0,0.0,0.0,0.000486239076831,0.0,0.0,0.0,0.0,0.0011003277909638,0.0
3.0,4.0,3.0,3.0,3.0,5.0,3.0,"análisis en espacios de banach y de hilbert, teoría de operadores lineales y acotados, introducción a la teoría de distribuciones",23,Masculino,FC (Ciencias),Julio,(RRA20) MATEMÁTICA,4.0,6.0,1.0,Si,Menos de 6 meses,M,MATEMÁTICA,0.0,0.0,0.0069853086013433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066271892654356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041398632080775,0.0,0.0146989510836127,0.0033625082368417,0.0066493656010588,0.0,0.0,0.0,0.0,0.0,0.0047936315049331,0.0025062656641604,0.0,0.0025062656641604,0.0,0.0,0.0,0.0,0.0,0.0,0.0053352574559982,0.0,0.0,0.0,0.0,0.012627346033417,0.0025062656641604,0.0,0.0,0.0115009592247512,0.0,0.0055798768062207,0.0025062656641604,0.003512989746916,0.007515798104428,0.0,0.0,0.0,0.004195991421843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025062656641604,0.0
3.0,5.0,5.0,5.0,4.0,5.0,3.0,"electrónica analogica, control y sistemas hmi, instrumentacion",26,Masculino,FIM (Mecánica),Julio,(RRA20) ELECTROMECÁNICA,6.0,inf,0.0,No,,M,MECATRÓNICA,0.0016444242532867,0.0,0.0014960296046493,0.0,0.0,0.0,0.0019914624599695,0.0,0.0016508383420534,0.0,0.0007473841554559,0.0,0.0010471624158651,0.0,0.0,0.0016301809650469,0.0012330031881852,0.0012751067448638,0.0020692758791225,0.0023360317295415,0.0019726984807276,0.0007473841554559,0.0018713280690827,0.0007473841554559,0.0,0.0,0.0020467550921755,0.001056686054783,0.0012355934539745,0.0,0.0007473841554559,0.0010300462857923,0.0,0.001943637824742,0.0,0.0017753839461924,0.0007473841554559,0.001437524482416,0.0032335560039049,0.0,0.0,0.0019633506115101,0.0,0.0018897755820138,0.0,0.0,0.0,0.0012772164735751,0.0,0.0,0.0007473841554559,0.0024738347300702,0.0025796396720008,0.0015900969436851,0.0007473841554559,0.0020949426387762,0.0015804929296007,0.0011816790783188,0.0,0.0,0.0,0.0,0.0007473841554559,0.0,0.0,0.0,0.0,0.0020370080904407,0.0
3.0,4.0,3.5,4.0,3.0,4.0,3.0,programación orientada a objetos,24,Masculino,FIS (Sistemas),Julio,(RRA20) SOFTWARE,6.0,inf,0.0,No,,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
3.0,5.0,3.0,4.0,3.0,4.0,3.0,tcp/ip,23,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) REDES Y TELECOMUNICACIONES,6.0,inf,0.0,No,,M,TELECOMUNICACIONES,0.0015247250970776,0.0,0.0011974244898944,0.0003407155025553,0.0003407155025553,0.0,0.0019101284940403,0.0,0.0005662517661293,0.0,0.0007594743162131,0.0004815341774342,0.0014940910646871,0.0003407155025553,0.0,0.0004802191053728,0.0003407155025553,0.0009667151609018,0.0013553217881754,0.0007744071442945,0.0008242048118339,0.0,0.0005845040207281,0.0003407155025553,0.0003407155025553,0.0,0.002246820473228,0.000677007191746,0.0005901365613522,0.0005868225014076,0.0028170886316564,0.0006747895504215,0.0,0.0009871445160081,0.0007613038925821,0.0005283537748943,0.0008432096285614,0.000599933291125,0.001571559233312,0.0,0.0,0.0010720928183179,0.0,0.0050381831321065,0.0,0.0003407155025553,0.0,0.0006793239730119,0.0,0.0,0.0,0.0016922363287783,0.0024801646284151,0.0005660530033662,0.0008705662367926,0.0003407155025553,0.0007819072215382,0.0007573085884676,0.0010469579565225,0.0,0.0003407155025553,0.0,0.0003407155025553,0.0,0.0,0.0,0.0,0.0067564733480539,0.0003407155025553
3.0,4.0,4.0,3.0,3.0,3.0,3.0,"termodinámica, transferencia de calor, sistemas de vapor, control de sistemas mecánicos",24,Masculino,FIM (Mecánica),Julio,(RRA20) MECÁNICA,6.0,inf,0.0,No,,M,MECÁNICA,0.0008660217773258,0.0006123698714023,0.0012199035816771,0.0,0.0006123698714023,0.0,0.0,0.0,0.0008606578730627,0.0,0.0011345229919701,0.0,0.0006123698714023,0.0,0.0006123698714023,0.0008439693388794,0.0012228919449314,0.0019070659121527,0.0009837881633341,0.0008650839146281,0.0027227374812923,0.0009876163028507,0.0010057488925975,0.0,0.0,0.0,0.0026372702158605,0.000829262911594,0.0024841487189779,0.0,0.0,0.0008660217773258,0.0,0.0,0.0016381537705416,0.0008439693388794,0.0012990326659887,0.0012952564841743,0.0009919046481509,0.0,0.0006123698714023,0.0018999228739334,0.0,0.0021263222364136,0.0,0.0,0.0006123698714023,0.0012857219118804,0.0,0.0,0.0006123698714023,0.0014937485638719,0.0040981824379889,0.0,0.0008650839146281,0.0011587104629171,0.0017721698169111,0.0,0.0,0.0,0.0010606557302932,0.0006123698714023,0.0,0.0,0.0,0.0008580989370693,0.0,0.0011763559101563,0.0
5.0,5.0,4.5,5.0,2.0,5.0,5.0,"yacimientos minerales y metalogenia, geología del petróleo, vulcanologia, geotecnia",25,Masculino,FGP (Geología/Petróleos),Julio,(RRA20) GEOLOGÍA,6.0,inf,0.0,No,,M,GEOLOGÍA,0.0026252428606412,0.0,0.0009310986964618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018981181232039,0.0013873238538762,0.0,0.0009310986964618,0.0,0.0,0.0,0.001611204579102,0.0,0.0,0.0,0.0009310986964618,0.0013167724044442,0.0,0.0,0.0,0.0009310986964618,0.0,0.0009310986964618,0.0,0.0,0.0018621973929236,0.0021894538178324,0.001611204579102,0.0021470596702833,0.0013167724044442,0.0,0.0,0.0,0.0,0.0,0.001611204579102,0.0,0.0054209377610992,0.0,0.0,0.0,0.0020784039114201,0.0018593990182575,0.0,0.0,0.0013167724044442,0.0056035470113059,0.0,0.0,0.0,0.0,0.0009310986964618,0.0,0.0,0.0,0.0009310986964618,0.0,0.0,0.0,0.0,0.0,0.0018601807167658,0.0
3.0,4.0,4.0,3.0,2.0,4.0,3.0,"software seguro, interaccion humano computador, juegos interactivos, aplicaciones web, aplicaciones moviles, sistemas embebidos",23,Masculino,FIS (Sistemas),Julio,(RRA20) SOFTWARE,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,M,SOFTWARE,0.0011647157527336,0.0,0.0018938590943572,0.0,0.000512289124955,0.0,0.0045201134984633,0.0,0.0015320069008399,0.0,0.0003765729471449,0.0002407991762937,0.0010921629702223,0.0,0.0,0.0002396375702199,0.0006982556987451,0.0006088830373483,0.0031225704719006,0.0043986399183769,0.0002399869017996,0.0001702707304614,0.0021415251182931,0.0003404593066024,0.0,0.0,0.0008307068226651,0.000379882631018,0.0022971167413132,0.0012101945428731,0.0,0.0005855691462679,0.0,0.0030607712150779,0.0,0.0028894745185176,0.0,0.0002948295589392,0.0066495728078254,0.0001702707304614,0.0,0.0010253422229499,0.0,0.0022346754774134,0.0,0.0009546701816148,0.0,0.0012874782858468,0.0,0.0009149277869167,0.0,0.0020040073098338,0.0013071178271504,0.0008539696005268,0.0030139402245259,0.0004523532904027,0.0005630951050333,0.0007126818561237,0.0,0.0,0.0,0.0,0.0007163441857002,0.0,0.0,0.0,0.0,0.0011517330484497,0.0003788838805353
2.0,4.0,3.5,4.0,2.0,5.0,2.0,desarrollo de aplicaciones web y móviles,25,Masculino,FIS (Sistemas),Julio,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,M,TECNOLOGÍAS DE LA INFORMACIÓN,0.0014738628694657,0.0002364066193853,0.0012578932275689,0.0,0.0,0.0,0.0014353449448182,0.0,0.0009795925937248,0.0,0.0009154168418648,0.0,0.0013968384501911,0.0003171727627659,0.0,0.0,0.0,0.0011166449068783,0.0017519702640474,0.0012757721656571,0.0006662811935453,0.0,0.0010629354776109,0.0,0.0,0.0,0.0009220659865494,0.0004705255883307,0.0007448873117107,0.0006352090157555,0.0003099258786991,0.0007443488887805,0.0,0.000980071945694,0.0002364066193853,0.0005269242037039,0.0002364066193853,0.0002364066193853,0.0016348129311989,0.0,0.0,0.001218722719133,0.0,0.0022898882753367,0.0002364066193853,0.000528081744333,0.0,0.0010637275285253,0.0,0.0004566936707523,0.0,0.0011160631369254,0.002305612809454,0.0,0.0006824647308916,0.0004983135489964,0.0002364066193853,0.001098947848393,0.0004084177359921,0.0,0.0,0.0,0.0005497241670864,0.0,0.0,0.0,0.0,0.002621573386596,0.0
4.0,4.0,4.0,4.0,3.0,5.0,4.0,econometria,27,Femenino,FC (Ciencias),Julio,(RRA20) ECONOMÍA,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,F,ECONOMÍA,0.001268407272703,0.000564331030476,0.0011920684113021,0.0,0.0003990422984836,0.0,0.0007974652635081,0.0,0.0003990422984836,0.0,0.0007980845969672,0.0,0.0,0.0005047530183828,0.0,0.0,0.0,0.0009385562790485,0.0012018966129643,0.0003990422984836,0.0007022621073135,0.0,0.0005353714231843,0.0,0.0003990422984836,0.0,0.0006911615353427,0.0003990422984836,0.0,0.0003990422984836,0.0,0.0012825809607262,0.0,0.0006463608501318,0.0,0.0,0.0,0.0,0.001506392094388,0.0,0.0,0.0015788942167925,0.000564331030476,0.0031998249942628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541814292358,0.002022267774092,0.0,0.000564331030476,0.0003990422984836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637198853103,0.0
3.0,3.0,3.0,3.0,3.0,5.0,3.0,transferencia de calor,24,Masculino,FIM (Mecánica),Julio,(RRA20) MECÁNICA,4.0,6.0,1.0,Si,Menos de 6 meses,M,MECÁNICA,0.0008660217773258,0.0006123698714023,0.0012199035816771,0.0,0.0006123698714023,0.0,0.0,0.0,0.0008606578730627,0.0,0.0011345229919701,0.0,0.0006123698714023,0.0,0.0006123698714023,0.0008439693388794,0.0012228919449314,0.0019070659121527,0.0009837881633341,0.0008650839146281,0.0027227374812923,0.0009876163028507,0.0010057488925975,0.0,0.0,0.0,0.0026372702158605,0.000829262911594,0.0024841487189779,0.0,0.0,0.0008660217773258,0.0,0.0,0.0016381537705416,0.0008439693388794,0.0012990326659887,0.0012952564841743,0.0009919046481509,0.0,0.0006123698714023,0.0018999228739334,0.0,0.0021263222364136,0.0,0.0,0.0006123698714023,0.0012857219118804,0.0,0.0,0.0006123698714023,0.0014937485638719,0.0040981824379889,0.0,0.0008650839146281,0.0011587104629171,0.0017721698169111,0.0,0.0,0.0,0.0010606557302932,0.0006123698714023,0.0,0.0,0.0,0.0008580989370693,0.0,0.0011763559101563,0.0
4.0,4.0,4.0,4.0,4.0,4.0,3.0,aplicaciones estructurales,23,Masculino,FIC (Civil),Julio,(RRA20) INGENIERÍA CIVIL,6.0,inf,0.0,No,,M,INGENIERÍA CIVIL,0.0007662942239075,0.0,0.0006401168611172,0.0,0.0008279811991478,0.0,0.0006339259168693,0.0,0.0003655681010155,0.0,0.0006311101395768,0.0006673373144172,0.0004482533145882,0.0002587991718426,0.0,0.0002587991718426,0.0003659972987508,0.0014128235851976,0.0003658354683098,0.0,0.0008882402461967,0.0004993908615563,0.0,0.0,0.0002587991718426,0.0,0.0006309011360184,0.000661839437977,0.0011825752360025,0.0002587991718426,0.0,0.0006317669647374,0.000834513286038,0.0008648079895128,0.0003656009401107,0.0002587991718426,0.0003656009401107,0.000553029976398,0.0003656009401107,0.0,0.0,0.0007420445335016,0.0,0.0015961268600422,0.0,0.0,0.0,0.0009381916796584,0.0,0.0,0.0002587991718426,0.000895853071636,0.0015090728857265,0.0,0.0008408116125105,0.0,0.0004478080367002,0.0002587991718426,0.0,0.0,0.0002587991718426,0.0004130803321098,0.0,0.00036576159699,0.0002587991718426,0.0002587991718426,0.0,0.0009261206635152,0.0
3.0,3.0,3.0,3.0,3.0,3.0,3.0,dinámica,23,Femenino,FIC (Civil),Julio,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,6.0,inf,0.0,No,,F,INGENIERÍA AMBIENTAL,0.0020125785049556,0.0003034901365705,0.0010541315308164,0.0,0.0004925326225985,0.0,0.0007620226611865,0.0,0.0005256603361362,0.0,0.000677290816054,0.0,0.0006063229407606,0.0,0.0,0.0003034901365705,0.0,0.0009387677747015,0.0006435131805815,0.0005241660722579,0.0008380963910129,0.0,0.0008029594267267,0.0003034901365705,0.0,0.0,0.0009435004473445,0.0007059234880975,0.0006069802731411,0.0003034901365705,0.0,0.000856922694291,0.0,0.000800126032823,0.0003034901365705,0.0005251695653886,0.0003034901365705,0.0,0.0009518598876807,0.0003034901365705,0.0009232877264505,0.0010368665324215,0.0,0.0020562616651254,0.0,0.0,0.0,0.0003034901365705,0.0,0.0,0.0003034901365705,0.0006776743891196,0.0020104275291409,0.0,0.0,0.0,0.0003034901365705,0.0004291998671845,0.0,0.0,0.0003034901365705,0.0006382914766721,0.0,0.0,0.0,0.0,0.0,0.0009479709935763,0.0
3.0,5.0,5.0,5.0,4.0,5.0,3.0,"programación plc, instrumentaciones y redes industriales",25,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,M,ELECTRÓNICA Y AUTOMATIZACIÓN,0.000377608164506,0.0001575051189163,0.0003851535149301,0.0,0.0,0.0,0.0005662805656482,0.0,0.0002213662477101,0.0,0.0003858071732214,0.0,0.0003877639247344,0.0003450764262121,0.0,0.0001575051189163,0.0,0.0003514386467251,0.0004446015848783,0.0003757984910682,0.0001575051189163,0.0,0.0003519336784893,0.0,0.0001927303119098,0.0,0.0012436506990444,0.0002113152916207,0.000567892782401,0.0001575051189163,0.0001575051189163,0.0003858071732214,0.0,0.0002219944990186,0.0,0.0002227458753147,0.0001575051189163,0.000469152008179,0.00059047643937,0.0,0.0,0.0006679710979563,0.0,0.0015593440751087,0.0,0.0,0.0,0.0002227458753147,0.0,0.0,0.0001575051189163,0.0003805025153963,0.0011967013606025,0.0002514005990348,0.000385063112462,0.0004055096297633,0.0001575051189163,0.0001575051189163,0.0,0.0,0.0,0.0002113152916207,0.0001575051189163,0.0,0.0,0.0002724123323536,0.0,0.0008737623955236,0.0
5.0,4.0,4.0,3.0,4.0,5.0,5.0,diseño de proyectos estructurales e hidráulicos,26,Femenino,FIC (Civil),Julio,(RRA20) INGENIERÍA CIVIL,6.0,inf,0.0,No,,F,INGENIERÍA CIVIL,0.0007662942239075,0.0,0.0006401168611172,0.0,0.0008279811991478,0.0,0.0006339259168693,0.0,0.0003655681010155,0.0,0.0006311101395768,0.0006673373144172,0.0004482533145882,0.0002587991718426,0.0,0.0002587991718426,0.0003659972987508,0.0014128235851976,0.0003658354683098,0.0,0.0008882402461967,0.0004993908615563,0.0,0.0,0.0002587991718426,0.0,0.0006309011360184,0.000661839437977,0.0011825752360025,0.0002587991718426,0.0,0.0006317669647374,0.000834513286038,0.0008648079895128,0.0003656009401107,0.0002587991718426,0.0003656009401107,0.000553029976398,0.0003656009401107,0.0,0.0,0.0007420445335016,0.0,0.0015961268600422,0.0,0.0,0.0,0.0009381916796584,0.0,0.0,0.0002587991718426,0.000895853071636,0.0015090728857265,0.0,0.0008408116125105,0.0,0.0004478080367002,0.0002587991718426,0.0,0.0,0.0002587991718426,0.0004130803321098,0.0,0.00036576159699,0.0002587991718426,0.0002587991718426,0.0,0.0009261206635152,0.0
5.0,5.0,4.5,5.0,3.0,3.0,5.0,"ensayos no destructivos, ciencia de materiales, procesos de manufactura, soldadura",32,Masculino,FIM (Mecánica),Julio,(RRA20) MECÁNICA,6.0,inf,0.0,No,,M,MECÁNICA,0.0008660217773258,0.0006123698714023,0.0012199035816771,0.0,0.0006123698714023,0.0,0.0,0.0,0.0008606578730627,0.0,0.0011345229919701,0.0,0.0006123698714023,0.0,0.0006123698714023,0.0008439693388794,0.0012228919449314,0.0019070659121527,0.0009837881633341,0.0008650839146281,0.0027227374812923,0.0009876163028507,0.0010057488925975,0.0,0.0,0.0,0.0026372702158605,0.000829262911594,0.0024841487189779,0.0,0.0,0.0008660217773258,0.0,0.0,0.0016381537705416,0.0008439693388794,0.0012990326659887,0.0012952564841743,0.0009919046481509,0.0,0.0006123698714023,0.0018999228739334,0.0,0.0021263222364136,0.0,0.0,0.0006123698714023,0.0012857219118804,0.0,0.0,0.0006123698714023,0.0014937485638719,0.0040981824379889,0.0,0.0008650839146281,0.0011587104629171,0.0017721698169111,0.0,0.0,0.0,0.0010606557302932,0.0006123698714023,0.0,0.0,0.0,0.0008580989370693,0.0,0.0011763559101563,0.0
5.0,5.0,5.0,5.0,4.0,5.0,5.0,"telemática, redes ópticas, y programación",29,Femenino,FIE (Eléctrica/Electrónica),Julio,(RRA20) TELECOMUNICACIONES,6.0,inf,0.0,No,,F,TELECOMUNICACIONES,0.0015247250970776,0.0,0.0011974244898944,0.0003407155025553,0.0003407155025553,0.0,0.0019101284940403,0.0,0.0005662517661293,0.0,0.0007594743162131,0.0004815341774342,0.0014940910646871,0.0003407155025553,0.0,0.0004802191053728,0.0003407155025553,0.0009667151609018,0.0013553217881754,0.0007744071442945,0.0008242048118339,0.0,0.0005845040207281,0.0003407155025553,0.0003407155025553,0.0,0.002246820473228,0.000677007191746,0.0005901365613522,0.0005868225014076,0.0028170886316564,0.0006747895504215,0.0,0.0009871445160081,0.0007613038925821,0.0005283537748943,0.0008432096285614,0.000599933291125,0.001571559233312,0.0,0.0,0.0010720928183179,0.0,0.0050381831321065,0.0,0.0003407155025553,0.0,0.0006793239730119,0.0,0.0,0.0,0.0016922363287783,0.0024801646284151,0.0005660530033662,0.0008705662367926,0.0003407155025553,0.0007819072215382,0.0007573085884676,0.0010469579565225,0.0,0.0003407155025553,0.0,0.0003407155025553,0.0,0.0,0.0,0.0,0.0067564733480539,0.0003407155025553
4.0,4.0,4.0,4.0,4.0,4.0,4.0,arquitectura de computadores y redes,24,Masculino,FIS (Sistemas),Julio,(RRA20) COMPUTACIÓN,4.0,6.0,1.0,Si,Menos de 6 meses,M,COMPUTACIÓN,0.0012526820454776,0.0,0.0017282840782028,0.0,0.0,0.0003168963512549,0.0019748247815657,0.0,0.0009434200204739,0.0,0.0006893866794399,0.0,0.0006286979915342,0.0002438429651304,0.0,0.0002438429651304,0.0,0.0006401863564471,0.0012913625234357,0.0012025215826612,0.0,0.0,0.0009969087809849,0.0,0.0,0.0,0.0008408998606947,0.000421954088748,0.0008429505615634,0.003088011316936,0.0002438429651304,0.0006866416190917,0.0,0.0013967151873252,0.0,0.0005918061818171,0.0002438429651304,0.0,0.0028653584914594,0.0,0.0,0.000874992403621,0.0,0.0018183195092375,0.0,0.0,0.0,0.0013748293951177,0.0,0.0013329503338342,0.0002438429651304,0.0009014901606457,0.0019106293063951,0.0,0.0007007203914547,0.0,0.0,0.0008335210850518,0.0002438429651304,0.0,0.0,0.0,0.000486239076831,0.0,0.0,0.0,0.0,0.0011003277909638,0.0
5.0,5.0,3.5,4.0,5.0,5.0,5.0,"econometría, macroeconomía, microeconomía, finanzas y proyectos, estadistica multivariante, tecnicas de desición estocastica, teoria de juegos, programación",30,Masculino,FCA (Ciencias Admin.),Julio,INGENIERIA EN CIENCIAS ECONOMICAS Y FINANCIERAS,2.0,4.0,1.0,Si,Entre 6 meses y 1 año,M,ECONOMÍA,0.001268407272703,0.000564331030476,0.0011920684113021,0.0,0.0003990422984836,0.0,0.0007974652635081,0.0,0.0003990422984836,0.0,0.0007980845969672,0.0,0.0,0.0005047530183828,0.0,0.0,0.0,0.0009385562790485,0.0012018966129643,0.0003990422984836,0.0007022621073135,0.0,0.0005353714231843,0.0,0.0003990422984836,0.0,0.0006911615353427,0.0003990422984836,0.0,0.0003990422984836,0.0,0.0012825809607262,0.0,0.0006463608501318,0.0,0.0,0.0,0.0,0.001506392094388,0.0,0.0,0.0015788942167925,0.000564331030476,0.0031998249942628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000541814292358,0.002022267774092,0.0,0.000564331030476,0.0003990422984836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005637198853103,0.0
3.0,4.0,3.0,2.0,3.0,4.0,2.0,"redes industriales, automatización con plcs, álgebra, robótica, sistemas microprocesados, instrumentación industrial",23,Masculino,FIE (Eléctrica/Electrónica),Julio,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,6.0,inf,0.0,No,,M,ELECTRÓNICA Y AUTOMATIZACIÓN,0.000377608164506,0.0001575051189163,0.0003851535149301,0.0,0.0,0.0,0.0005662805656482,0.0,0.0002213662477101,0.0,0.0003858071732214,0.0,0.0003877639247344,0.0003450764262121,0.0,0.0001575051189163,0.0,0.0003514386467251,0.0004446015848783,0.0003757984910682,0.0001575051189163,0.0,0.0003519336784893,0.0,0.0001927303119098,0.0,0.0012436506990444,0.0002113152916207,0.000567892782401,0.0001575051189163,0.0001575051189163,0.0003858071732214,0.0,0.0002219944990186,0.0,0.0002227458753147,0.0001575051189163,0.000469152008179,0.00059047643937,0.0,0.0,0.0006679710979563,0.0,0.0015593440751087,0.0,0.0,0.0,0.0002227458753147,0.0,0.0,0.0001575051189163,0.0003805025153963,0.0011967013606025,0.0002514005990348,0.000385063112462,0.0004055096297633,0.0001575051189163,0.0001575051189163,0.0,0.0,0.0,0.0002113152916207,0.0001575051189163,0.0,0.0,0.0002724123323536,0.0,0.0008737623955236,0.0
3.0,5.0,4.0,5.0,3.0,5.0,3.0,programación en general,35,Masculino,FIS (Sistemas),Julio,(RRA20) COMPUTACIÓN,6.0,inf,0.0,No,,M,COMPUTACIÓN,0.0012526820454776,0.0,0.0017282840782028,0.0,0.0,0.0003168963512549,0.0019748247815657,0.0,0.0009434200204739,0.0,0.0006893866794399,0.0,0.0006286979915342,0.0002438429651304,0.0,0.0002438429651304,0.0,0.0006401863564471,0.0012913625234357,0.0012025215826612,0.0,0.0,0.0009969087809849,0.0,0.0,0.0,0.0008408998606947,0.000421954088748,0.0008429505615634,0.003088011316936,0.0002438429651304,0.0006866416190917,0.0,0.0013967151873252,0.0,0.0005918061818171,0.0002438429651304,0.0,0.0028653584914594,0.0,0.0,0.000874992403621,0.0,0.0018183195092375,0.0,0.0,0.0,0.0013748293951177,0.0,0.0013329503338342,0.0002438429651304,0.0009014901606457,0.0019106293063951,0.0,0.0007007203914547,0.0,0.0,0.0008335210850518,0.0002438429651304,0.0,0.0,0.0,0.000486239076831,0.0,0.0,0.0,0.0,0.0011003277909638,0.0
