Edad,Genero,3. Evaluación de Habilidades Blandas,S5_Gestion_Proyectos,S1_Comunicacion_Esp,RAW_Jul_Liderazgo,RAW_Jul_Equipo,S2_Compromiso_Etico,S4_Resp_Social,S6_Aprendizaje_Digital,4. Inserción Laboral,TARGET_Evento,4.1.2 País:,4.1.3 ¿A qué tipo pertenece la institución en la que laboras?,4.1.4 Modalidad de trabajo:,TARGET_Tiempo,"4.1.6 En una escala del 1 al 4 donde 1 es totalmente sin relación, y 4 es totalmente con relación ¿Cómo calificas la correspondencia entre tu formación académica y tu trabajo actual?",4.1.7 ¿Consideras que la formación académica ha contribuido a un mejor desempeño en tu vida profesional / laboral?,"4.1.8 ¿Consideras que la formación en habilidades blandas (gestión, comunicación efectiva, liderazgo, trabajo en equipo, ética profesional, responsabilidad social, aprendizaje autónomo) recibida en la EPN fue suficiente para enfrentar los desafíos del entorno laboral?",UTILIDAD_S5_Gestion,UTILIDAD_S1_Comunicacion,TEMP_UTIL_Lid,TEMP_UTIL_Equ,UTILIDAD_S2_Etica,UTILIDAD_S4_Resp_Social,UTILIDAD_S6_Aprendizaje_Digital,4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Todas las anteriores],4.1.9 ¿Qué habilidades blandas sientes que más te ayudaron en tu inserción laboral? [Otro],4.1.10 ¿Consideras que las prácticas preprofesionales y pasantías han contribuido a un mejor desempeño en tu vida profesional / laboral?,4.1.11 Rango salarial mensual (USD):,4.1.12 ¿Estas actualmente buscando trabajo?,4.1.13 ¿Por cuanto tiempo has estado buscando trabajo?,4.1.14 ¿Ha identificado alguna brecha o déficit en su formación académica que considere ha dificultado su inserción laboral?,TXT_Brecha_Formacion,4.2 ¿Conoces o has utilizado la Bolsa de Empleo de la EPN?,TXT_Hard_Skills,"6.2 ¿Qué temas/áreas/contenido consideras que debieron incluirse en tu proceso de formación? Para completar esta pregunta realizarlo separando por comas: Ejemplo: Importancia de las buenas prácticas de TICS, TICS, Cobit",6.3 ¿Qué recomendaciones darías para mejorar la formación en tu carrera?,6.4 ¿Qué habilidades blandas crees que debieron ser fortalecidas mejor durante tu formación?,"6.5 Si pudieras agregar una habilidad blanda a tu formación académica, ¿cuál sería y cómo la aplicarías en tu carrera profesional?",carrera,anioGraduacion,S3_Trabajo_Equipo_Liderazgo,UTILIDAD_S3_Trabajo_Equipo_Liderazgo,Cohorte,S_Comunicacion_Ingles,4.1.1 Institución/Empresa donde trabajas:,6. Retroalimentación Abierta,T_Lower,T_Upper,Event,Facultad,TARGET_Evento_Num,carrera_homologada,Utilidad_HB_Promedio,HB_Nivel_Promedio,HB_Nivel_Total,carrera_clean,S7_Ingles,TXT_Skills_Limpio,BERT_PCA_0,BERT_PCA_1,BERT_PCA_2,BERT_PCA_3,BERT_PCA_4,BERT_PCA_5,BERT_PCA_6,BERT_PCA_7,BERT_PCA_8,BERT_PCA_9,BERT_PCA_10,BERT_PCA_11,BERT_PCA_12,BERT_PCA_13,BERT_PCA_14,BERT_PCA_15,BERT_PCA_16,BERT_PCA_17,BERT_PCA_18,BERT_PCA_19,BERT_PCA_20,BERT_PCA_21,BERT_PCA_22,BERT_PCA_23,BERT_PCA_24,BERT_PCA_25,BERT_PCA_26,BERT_PCA_27,BERT_PCA_28,BERT_PCA_29,BERT_PCA_30,BERT_PCA_31,BERT_PCA_32,BERT_PCA_33,BERT_PCA_34,BERT_PCA_35,BERT_PCA_36,BERT_PCA_37,BERT_PCA_38,BERT_PCA_39,BERT_PCA_40,BERT_PCA_41,BERT_PCA_42,BERT_PCA_43,BERT_PCA_44,BERT_PCA_45,BERT_PCA_46,BERT_PCA_47,BERT_PCA_48,BERT_PCA_49,BERT_PCA_50,BERT_PCA_51,BERT_PCA_52,BERT_PCA_53,BERT_PCA_54,BERT_PCA_55,BERT_PCA_56,BERT_PCA_57,BERT_PCA_58,BERT_PCA_59,BERT_PCA_60,BERT_PCA_61,BERT_PCA_62,BERT_PCA_63,BERT_PCA_64,BERT_PCA_65,BERT_PCA_66,BERT_PCA_67,BERT_PCA_68
23,Masculino,,3.0,3.0,3.0,3.0,5.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,Falta de equipos,"d) No, pero me gustaría conocer más sobre cómo acceder",TCP/IP,Programación,Mejor preparación de ciertos docentes y más equipos,General,General,(RRA20) REDES Y TELECOMUNICACIONES,2025,3.0,0,Julio,,,,6.0,inf,0.0,FIE (Eléctrica),0,(RRA20) REDES Y TELECOMUNICACIONES,0.0,3.6666666666666665,3.6666666666666665,REDES Y TELECOMUNICACIONES,,tcpip,1.0177965,0.070811,1.3490605,0.37648466,1.5864669,-0.1571474,-0.14369303,-0.38561055,0.3899708,0.009436758,0.056309704,0.39471406,-0.8265204,0.13893469,-0.7812646,-0.7130575,0.49304485,0.08737365,0.13654894,0.2876549,-1.1539146,-1.2107646,-0.6219756,0.50118524,0.1703179,-0.08236707,-0.6398574,-0.2976987,0.17049201,0.4029943,-0.3304569,0.28503475,-0.33543068,0.32667544,0.034400437,-0.1637327,0.010079329,-0.11529575,-0.44076586,-0.6501723,0.18468198,0.19053966,0.1408911,-0.06252772,0.13230126,0.19192767,0.07584297,0.09672496,0.27128822,0.14650823,-0.009222857,0.07920388,-0.44424286,-0.07680673,-0.0674817,-0.24367179,0.055974297,-0.15317126,-0.037685722,0.2411514,0.24746223,0.10053534,0.2100126,-0.13139448,0.19145487,0.01810665,0.10409405,0.024356563,-0.00095307134
24,Masculino,,3.0,3.0,4.0,4.0,4.0,3.0,3.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,Experiencia laboral,"a) Sí, la he utilizado para postularme a vacantes","Termodinámica, transferencia de calor, sistemas de vapor, control de sistemas mecánicos",Manejo de normativas ISO,Rediseñar la malla de acuerdo a los temas o campos más importantes en la industria.,Liderazgo,Manejo de personal es muy importante a la hora de trabar con equipos de trabajo al dirigir un proyecto.,(RRA20) MECÁNICA,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,3.333333333333333,3.333333333333333,MECÁNICA,,"termodinamica, transferencia de calor, sistemas de vapor, control de sistemas mecanicos",-1.582993,1.0712112,-0.30995664,-1.718681,-0.27343634,0.6820661,-0.6434809,-0.32432276,1.2297431,-0.3040389,0.2917178,-0.3972814,-0.34820873,-0.09439523,0.7543346,0.22822246,0.23096532,-0.32219785,-0.09329687,0.14843474,-0.18412125,-0.011265425,0.043642938,-0.33129492,-0.6264297,0.6002781,-0.110265486,-0.46991885,-0.118977904,-0.044726305,-0.02795065,-0.027353743,-0.14282143,0.098172806,-0.15750474,0.05217219,0.15059814,0.099129125,-0.14317775,0.06263216,0.06823742,-0.14038907,0.0819961,0.28713122,0.021218525,-0.1556932,-0.05059128,0.1396909,0.104267694,0.15534751,0.0030982753,0.10410679,0.10364806,-0.1747488,0.0015590113,-0.20441468,-0.07706057,-0.107838735,-0.13830042,-0.0015426815,-0.122017466,0.15035957,0.1361548,-0.3085914,0.029071663,-0.18749492,-0.060641464,-0.06892044,0.045025498
25,Masculino,,2.0,5.0,4.0,5.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,Sí,"Se evidenció una profunda brecha y un marcado déficit en áreas clave de la carrera, como Minería y Petróleos. Los docentes responsables de estas asignaturas en aquel entonces carecían tanto de experiencia práctica como de las habilidades pedagógicas necesarias para su adecuada enseñanza. Además, no contaban con vínculos directos con la industria, un aspecto fundamental para conectar a los estudiantes con el ámbito laboral y profesional de la carrera","d) No, pero me gustaría conocer más sobre cómo acceder","Yacimientos minerales y metalogenia, Geología del petróleo, Vulcanologia, Geotecnia","Geologia económica, Derecho minero, Vinculación con la industria minera y petrolera",Mejorar la conexión con las industrias mineras y petroles que faciliten las pasantias para ganar experiencia y tener mas oportunidades en el campo laborar,Proactividad y liderazgo,"Una habilidad blanda que añadiría es la inteligencia emocional, ya que permite gestionar mejor el estrés, liderar equipos y comunicarse de forma empática. En mi carrera profesional la aplicaría para tomar decisiones acertadas en situaciones críticas, coordinar eficazmente con colegas y comunicar resultados técnicos a la comunidad de manera clara y responsable.",(RRA20) GEOLOGÍA,2025,4.5,0,Julio,,,,6.0,inf,0.0,FGP (Geología),0,(RRA20) GEOLOGÍA,0.0,4.416666666666667,4.416666666666667,GEOLOGÍA,,"yacimientos minerales y metalogenia, geologia del petroleo, vulcanologia, geotecnia",-1.1001936,-0.4023276,0.42459226,0.45658812,-0.6494632,-1.8106563,-0.09658211,-0.60425407,-0.9775482,-0.81612796,-1.8059839,-1.4651843,-0.7384554,-0.22246677,0.38854107,-0.6914385,-0.11428471,-0.1581804,-0.63351333,-0.14770964,0.03536785,0.26767325,0.3974396,0.602466,0.08485627,0.25010714,0.032924313,-0.019857347,-0.7904776,-0.006179425,0.30469567,-0.46765006,0.05156121,0.32186866,-0.039000966,-0.45177048,-0.27585664,-0.2096114,0.024983881,-0.21596399,-0.104066886,0.06700729,0.11477208,0.014977891,-0.05899672,-0.55553025,0.17575091,0.1615027,0.10667592,0.19533709,-0.011650486,-0.066295415,0.42419538,-0.065994635,0.54028606,-0.33866698,-0.13547298,-0.15314995,-0.14738435,0.22253378,0.17245743,-0.16276442,0.3494835,-0.0752826,0.30522713,-0.24190107,-0.10249347,-0.19657058,-0.15692008
25,Masculino,,2.0,2.0,4.0,3.0,4.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,No,1.0,1.0,Sí,No,0.0,0.0,0.0,No,,Si,De $461 a $1000,,,,,"b) Sí, pero no la he utilizado",Desarrollo de Aplicaciones Web y Móviles,Más temas actuales y vanguardistas,Dejar de enseñar tecnologías obsoletas,Comunicación profesional,Speaking,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,2025,3.5,1,Julio,,,,6.0,12.0,1.0,FIS (Sistemas),1,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,0.5,3.4166666666666665,3.4166666666666665,TECNOLOGÍAS DE LA INFORMACIÓN,,desarrollo de aplicaciones web y moviles,1.0040853,-0.15750265,0.4202119,1.12245,-0.5238713,-0.45175615,-0.9179638,-0.14370632,0.41713554,0.86065537,-0.05796222,-0.032076124,0.2993073,0.2361758,0.07817139,-0.14303283,0.6292575,-0.5046371,-0.15678096,-0.6571616,-0.22002679,0.34538397,-0.7500184,-0.022636494,0.6874901,-0.05625726,0.30004954,0.47646463,0.12956293,0.050192814,0.26068375,-0.24372023,-0.13278686,0.06842453,0.018676,-0.06722758,0.4053915,-0.083699,-0.039495517,0.20785886,0.06156704,-0.25032395,0.16303785,0.005005076,0.12315668,0.06620753,0.18538624,0.07633393,0.059813604,0.08919926,-0.6612678,0.07313533,-0.080361195,-0.36629412,-0.07306534,0.028197587,0.26376557,-0.13846277,-0.25385424,0.091738336,-0.14193305,0.05432903,0.13566671,-0.06372278,0.033683356,0.02760958,0.02061501,-0.08113576,0.053418163
27,Femenino,,3.0,4.0,4.0,4.0,4.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,2.0,Si,Si,0.0,1.0,No,Sí,1.0,0.0,1.0,No,,Si,Hasta $460,,,,,"a) Sí, la he utilizado para postularme a vacantes",Econometria,Mayor desarrollo de programación en distintos lenguajes,Mayor empatia de los profesores,Escritura de todo tipo de informes,Habilidades de escritura,(RRA20) ECONOMÍA,2025,4.0,1,Julio,,,,6.0,12.0,1.0,Ciencias Admin.,1,(RRA20) ECONOMÍA,0.6666666666666666,4.0,4.0,ECONOMÍA,,econometria,-0.8767745,-2.0835986,1.6285506,-1.0593755,-0.50277025,0.1583943,0.9165916,1.2955575,0.15717475,0.14856906,-0.79138726,0.8915665,-0.28384766,1.1771171,0.19361913,0.12449275,0.06178948,0.08032763,-0.3932078,-0.5041679,-0.13005282,0.39435482,-0.117181174,-0.48714024,0.036453355,0.34323245,-0.28692183,-0.0037364135,0.28050062,0.058007427,-0.073458634,-0.07011884,-0.23316647,-0.2291931,0.27532047,0.17801528,0.17812026,0.071930155,-0.20278092,-0.16010375,-0.19484049,0.5049894,0.058529414,0.06808379,0.034350958,0.007077342,-0.33150855,-0.1948085,-0.0083134705,0.13080277,0.034991678,-0.090924874,-0.08239179,-0.1528768,-0.024556244,-0.058512457,-0.16436715,-0.024844792,0.011329863,-0.04523315,-0.048143346,-0.04985719,0.17642424,0.05858459,-0.018790934,0.10790878,-0.029592482,-0.035859264,-0.04359429
24,Masculino,,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Menos de 6 meses,2.0,No,Parcialmente,0.0,0.0,Sí,Sí,0.0,0.0,0.0,No,,Si,De $461 a $1000,,,,,c) No la conozco,Transferencia de calor,"Normas es lo que mas se usa en la industria y nunca las dieron, normas Asme B31, API,Código Asme, Aws  Astm, Nace",No utilicen proyectores solo se leen las diapositivas,Trabajo autónomo y eso porque mandan a estudiar a uno mismo,Liderazgo,(RRA20) MECÁNICA,2025,3.0,1,Julio,,,,0.0,6.0,1.0,FIM (Mecánica),1,(RRA20) MECÁNICA,0.1666666666666666,3.333333333333333,3.333333333333333,MECÁNICA,,transferencia de calor,-1.3746145,0.89940447,1.6104075,-1.6643946,0.35325631,0.51147723,-0.558408,-0.5851837,2.0470514,0.2886049,-0.5767238,-0.73973167,-0.4723316,-0.09668078,-0.1320146,0.24724843,-0.23047212,-0.5541552,0.10047221,0.73139095,-0.4510186,0.4369023,0.012141043,-0.112814285,-0.1391252,0.26207447,0.03854833,-0.043029923,-0.10309356,-0.30915922,-0.104836375,0.24257919,0.25271684,-0.022430204,-0.10760499,0.17191795,0.0029505943,-0.4268857,-0.46555623,0.3141408,-0.09565287,-0.06790507,0.20554966,0.30238217,0.047057133,0.023241552,-0.20962723,-0.06850987,0.15291585,-0.03653158,-0.2731353,-0.10141504,-0.10890789,-0.03911333,0.15136865,0.090492636,-0.030956035,0.03942214,0.0041023465,0.01756677,-0.11910998,-0.14783628,0.16980213,0.06771028,-0.10374635,0.06407537,0.03287766,0.048240736,-0.116118394
23,Masculino,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"d) No, pero me gustaría conocer más sobre cómo acceder",Aplicaciones estructurales,Más aprendizaje en estructuras y vias,Enseñanza practica,La practica,Mejoramiento en realizar memorias de calculo para contratación publica,(RRA20) INGENIERÍA CIVIL,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,4.0,4.0,INGENIERÍA CIVIL,,aplicaciones estructurales,-0.79692495,1.437945,0.85226744,1.7649759,-0.35913706,-0.0416421,1.4733087,0.24827766,0.6895073,0.91045606,0.524304,0.9985561,-0.12695636,0.36905748,0.70985216,-0.081994474,-0.015137193,0.48179042,-0.47272673,0.286582,-0.10729085,-0.12150416,0.6913489,0.27570325,0.37291935,0.20191096,0.27648652,0.41742098,0.16519322,0.52376956,-0.13949114,0.07110549,0.279977,-0.123873204,-0.115630634,0.029948438,0.3579155,-0.057662193,0.09427076,0.060940366,0.06571175,-0.082380295,-0.09187489,0.044500463,0.19870003,0.19031362,0.12035353,0.30190447,-0.008863997,-0.18957525,-0.22728239,-0.008394857,-0.09594507,0.09372055,0.43033025,0.09262349,-0.06824421,0.07312618,0.08943608,-0.116965584,0.023121601,0.19689606,-0.04587562,0.13313061,-0.16270319,-0.2270003,-0.114442974,0.07386752,0.118257165
23,Femenino,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,c) No la conozco,Dinámica,"Tics, ecología",Nada,Nada,Nada,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,2025,3.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,0.0,3.0,3.0,AGUA Y SANEAMIENTO AMBIENTAL,,dinamica,-0.19106549,0.95929223,2.1120238,-0.15114523,0.19798407,0.7048129,0.5953436,0.72733325,0.040599976,-0.25287393,0.34521145,-0.4280397,0.040920794,0.27612603,0.43003714,0.39837122,-0.05150417,0.12975967,0.30314642,-1.4887079,-0.118860275,-0.3006116,-0.23186149,-0.6513531,0.17413577,0.12144484,0.111425474,-0.32729203,0.45630118,-0.1000002,-0.10078598,0.007686647,0.5871375,0.4064102,-0.36176366,-0.3297463,0.08510153,-0.37775922,0.0071125682,0.29237399,0.5181195,0.0012682083,-0.36600688,0.04779527,0.5381928,-0.012613535,0.3348408,0.30863824,0.1165413,-0.37808162,0.031777315,0.109713204,0.1573758,0.33459082,0.3005508,0.16181344,0.16689238,0.05912452,-0.05016661,-0.16392374,0.1545951,-0.20117122,0.32399604,-0.14939938,0.08379513,0.0212742,0.297343,-0.28868267,-0.33805698
25,Masculino,,4.0,3.0,5.0,5.0,5.0,5.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Si,0.0,0.0,Sí,Sí,0.0,0.0,1.0,No,,No,De $461 a $1000,,,,,"a) Sí, la he utilizado para postularme a vacantes","Programación PLC, instrumentaciones y redes industriales",Proyectos en campo industrial,Evaluar a profesores constantemente que creen que al tener nombramiento pueden tratar a los alumnos de mala forma,Hablar en público y trabajo en equipo,,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,2025,5.0,1,Julio,,,,6.0,12.0,1.0,FIE (Eléctrica),1,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,0.3333333333333333,4.5,4.5,ELECTRÓNICA Y AUTOMATIZACIÓN,,"programacion plc, instrumentaciones y redes industriales",1.3740889,0.17393269,-0.72840005,0.8155523,0.03280071,0.49660516,0.44816697,-0.28044254,0.23856352,-0.7791733,-0.4692234,0.25692612,-0.32012928,0.08618284,-0.05016938,-0.34400445,-0.10990859,-0.0043094815,0.102241464,0.6550895,0.0498801,-0.099646844,0.07506086,-0.012947719,0.06448322,0.18346237,0.3338591,0.3262809,0.28758848,0.15167865,-0.058267396,-0.30883205,-0.229561,-0.10618503,-0.119411685,-0.3420692,-0.015225409,-0.0539083,-0.122346185,0.20485233,-0.39605114,0.01817743,-0.12896049,0.055601146,0.24609873,-0.1193549,-0.17117651,-0.08433569,-0.18185574,-0.19114147,0.3457669,0.14390853,0.17718391,0.03190876,0.0028147493,0.13380013,0.25570616,0.111702286,-0.022565503,0.05054013,-0.19456692,0.16371523,0.15828234,-0.06914416,0.06204782,0.061640352,0.037981432,0.08352571,0.00011360957
26,Femenino,,4.0,5.0,4.0,4.0,4.0,3.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No,,c) No la conozco,Diseño de Proyectos Estructurales e Hidráulicos,Puentes,Más oportunidades de trabajo,Interacción en entrevistas de trabajo,Manejo financiero,(RRA20) INGENIERÍA CIVIL,2025,4.0,0,Julio,,,,6.0,inf,0.0,FIC (Civil),0,(RRA20) INGENIERÍA CIVIL,0.0,4.166666666666667,4.166666666666667,INGENIERÍA CIVIL,,diseno de proyectos estructurales e hidraulicos,-1.9898568,0.35994783,-0.34512463,2.5594387,0.42218405,-0.6714075,0.9122049,1.064024,0.7420296,0.05112832,0.15690061,-0.26723543,0.31261978,0.47052184,-0.1378742,-0.044068143,0.13309224,-0.13247661,0.19781527,0.09445539,-0.12364634,-0.24299712,-0.071522616,0.13453785,-0.46115822,0.10364014,-0.20166948,0.16559143,0.23141697,-0.17526248,0.23447002,-0.23712754,-0.020137789,-0.07077887,-0.055776928,-0.13699168,0.032407586,-0.06551497,-0.1399379,0.021104155,-0.22699663,0.09868373,-0.08108814,-0.009895677,-0.19571783,0.2072344,0.087170355,-0.05748476,-0.05634722,0.1016128,0.0477264,0.20270637,0.12680359,-0.14573115,0.35425046,0.061248377,-0.013142076,-0.07283469,-0.06748304,-0.15082754,-0.20056245,0.0589445,-0.19371048,-0.04125124,0.06533602,-0.0013968619,-0.07113182,-0.09813691,0.081853956
32,Masculino,,3.0,5.0,5.0,4.0,5.0,5.0,3.0,,No,,,,,,,,,,,,,,,,,,,Si,De 6 meses a 1 año,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Ensayos no Destructivos, ciencia de materiales, procesos de Manufactura, Soldadura",Materiales no ferrosos,Desarrollar mejor las habilidades comunicacionales de los estudiantes.,Habilidades en el área de la comunicación,"Trabajo en equipo, la implementaría a través de talleres o deberes en grupo con un buen seguimiento de quienes trabajan y quienes no.",(RRA20) MECÁNICA,2025,4.5,0,Julio,,,,6.0,inf,0.0,FIM (Mecánica),0,(RRA20) MECÁNICA,0.0,4.25,4.25,MECÁNICA,,"ensayos no destructivos, ciencia de materiales, procesos de manufactura, soldadura",-0.9234443,0.27578864,-0.32868558,0.17608243,0.022712883,0.010333082,-0.31896666,-0.74793476,-0.57680225,0.40663373,-0.24137653,0.814907,-0.46412617,-0.23297374,-0.5225306,-0.6484601,-0.6457768,0.3678333,0.255043,-0.44626832,0.4860878,0.43818742,-0.15345605,-0.090558544,-0.13930503,-0.20031929,-0.049715467,-0.15266432,-0.15063097,0.023719424,0.23557453,-0.51752317,-0.31110138,0.20439246,0.32928607,-0.08356473,0.14237395,0.20131613,0.4328113,0.0014801341,-0.08622292,0.010880047,0.08912084,0.1242584,0.2276515,0.27032083,0.13730691,0.1622605,0.1573315,-0.10931312,0.08129451,-0.09212839,-0.10621056,-0.012613254,-0.0051130387,0.10243268,-0.06827396,0.12292551,0.0066652363,-0.060960628,0.029540937,0.0035479448,-0.24266484,-0.13447581,0.025945429,0.0041063135,0.24730691,-0.10359179,0.18813951
29,Femenino,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,No,,,,,,,,,,,,,,,,,,,Si,Menos de 6 meses,No estoy seguro/a,,"a) Sí, la he utilizado para postularme a vacantes","Telemática, redes ópticas, y programación",Tics. Programación,Actualización al mercado laboral,Trabajo en equipo,"Perseverancia, inteligencia emocional",(RRA20) TELECOMUNICACIONES,2025,5.0,0,Julio,,,,6.0,inf,0.0,FIE (Eléctrica),0,(RRA20) TELECOMUNICACIONES,0.0,4.833333333333333,4.833333333333333,TELECOMUNICACIONES,,"telematica, redes opticas, y programacion",1.9651446,0.4434853,0.36590478,0.011787417,-0.4161469,-0.51510423,0.024562974,-0.2951544,0.118404105,-0.05495387,0.47168514,0.06349439,0.5307274,0.8555851,-0.12784562,0.23988807,-0.20687813,-0.35539824,0.4061754,-0.028334642,0.39250055,0.3317021,0.06921697,0.0026228654,0.3221054,0.30574143,-0.39687335,0.11122447,-0.17541048,-0.071268156,-0.37867704,-0.03535728,0.26029927,0.52472585,-0.15489553,-0.00065350777,0.06218322,-0.20549662,-0.0074953903,0.10056779,-0.34271833,0.11522482,0.16224916,-0.41996393,0.07758646,-0.108007126,0.0034314904,0.39191076,0.19719534,-0.17431839,0.28494477,0.27913544,-0.045618676,-0.019223364,-0.11306866,-0.055960983,0.16792253,-0.17797998,-0.051282354,0.38254,-0.10602053,0.3177947,0.009853304,-0.038782973,0.25189352,-0.118335456,0.08899845,-0.15711781,-0.076449275
24,Masculino,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,Si,Ecuador,Público,Tiempo completo,Menos de 6 meses,3.0,Si,Si,1.0,1.0,No,Sí,1.0,1.0,1.0,No,,Si,De $461 a $1000,,,,,"b) Sí, pero no la he utilizado",Arquitectura de computadores y redes,"TICS, Cloud",Carreras mas especializadas en un campo,"Trabajo en equipo, resolución de problemas reales",resolución de problemas reales,(RRA20) COMPUTACIÓN,2025,4.0,1,Julio,,,,0.0,6.0,1.0,FIS (Sistemas),1,(RRA20) COMPUTACIÓN,1.0,4.0,4.0,COMPUTACIÓN,,arquitectura de computadores y redes,2.2942116,0.46416244,-0.13987745,0.6239572,-0.77913696,-0.37312695,0.76289994,0.36672306,1.4584904,-0.28987262,-0.09541093,0.37452975,-0.013995271,-0.38780734,0.8259345,-0.007898916,0.20941101,0.83304274,-0.5061456,0.16366516,-0.20382032,0.18096234,-0.21582296,-0.18691728,0.2751913,-0.284659,0.47209728,0.12982427,0.06642144,-0.6029471,-0.19660006,-0.5577917,-0.37249407,-0.21891975,-0.01815855,-0.22013123,-0.29989475,-0.25383946,0.3185023,-0.19715247,-0.47705257,-0.0475713,-0.35463724,0.12569787,-0.52335227,-0.33550903,-0.19273233,0.35335356,-0.024125427,-0.07007482,0.24095546,0.048508562,0.07981646,0.062594384,0.039071362,0.04081186,-0.22140706,-0.1668614,-0.09759387,0.0059730257,0.2193507,0.07103297,-0.04732562,0.21680538,0.029327532,-0.11632176,-0.045228284,-0.19753206,0.2371413
30,Masculino,,5.0,5.0,3.0,4.0,5.0,4.0,5.0,,Si,Ecuador,Privado,Tiempo completo,Entre 6 meses y 1 año,3.0,Si,Parcialmente,1.0,1.0,No,Sí,1.0,0.0,1.0,No,,Si,De $1001 a $1500,,,,,"a) Sí, la he utilizado para postularme a vacantes","Econometría, Macroeconomía, Microeconomía, Finanzas y proyectos, Estadistica multivariante, Tecnicas de desición estocastica, Teoria de juegos, Programación","Se deberia seguir incentivando la certificaciones cursos de uso de herramientas tecnologicas para analisis de datos, procesamiento de información, visualizadore e IA.","En mis ultimos cursos los horarios de las clases no se acoplaban para poder realizar pasantías, sería de gran ayuda que para semestres superiores se pueda generar horarios de clases que permitan participar de practicas preprofesionales.",Liderazgo y comunicación efectiva,"Inteligencia emocional, mediante capacitaciones con profecionales y evaluaciones que evidencien el aprendizaje",INGENIERIA EN CIENCIAS ECONOMICAS Y FINANCIERAS,2024,3.5,1,Julio,,,,6.0,12.0,1.0,Otras,1,(RRA20) ECONOMÍA,0.8333333333333334,4.583333333333333,4.583333333333333,ECONOMÍA,,"econometria, macroeconomia, microeconomia, finanzas y proyectos, estadistica multivariante, tecnicas de desicion estocastica, teoria de juegos, programacion",0.003626518,-1.441525,-0.03264285,-0.39066663,-1.5273876,0.30537656,0.63434666,0.28060272,-0.18654542,-0.18578842,0.20750985,-0.024053924,0.55955297,0.15435722,-0.02608933,-0.08366964,0.15303577,-0.026202999,0.010549735,0.013286887,0.035362333,0.12632085,-0.29686475,0.27303508,-0.2603814,-0.06261004,-0.14222793,0.08076476,-0.03457281,0.16063504,0.056549776,0.40886897,0.2219508,-0.18464653,0.12983136,-0.2666841,-0.005729265,0.048886016,-0.1595098,-0.058494084,0.097516514,-0.13395028,0.023700276,0.044539295,0.21338043,0.12257043,-0.025819844,0.20120104,0.06476474,0.004330422,-0.0026165943,0.12771003,0.08331941,-0.19450593,0.03096714,-0.07390673,-0.17402902,0.019558959,0.051248286,-0.0025147933,0.08685066,0.10663732,0.05027983,0.054597043,-0.10677524,0.19915052,0.20667376,-0.030228565,-0.14210661
